disease_id	name
DIS010947	Autosomal dominant porencephaly type I
DIS010948	Craniofrontonasal dysplasia
DIS010951	Hemolytic disease of the newborn (anti-Kell)
DIS010952	Oroantral fistula
DIS008483	Eastern equine encephalitis
DIS010957	Shone's syndrome
DIS010960	CANDLE syndrome
DIS010961	2q37 deletion syndrome
DIS010962	Abderhalden–Kaufmann–Lignac syndrome
DIS010963	Spondylo-ocular syndrome
DIS010964	Andermann syndrome
DIS010965	Xanthelasma
DIS010966	Bálint's syndrome
DIS010967	Comedo
DIS008758	invasive lobular carcinoma
DIS009831	Autoimmune pancreatitis
DIS010970	Tornwaldt's disease
DIS010972	Juvenile nephronophthisis
DIS008829	akinetic mutism
DIS010974	Hyperprolinemia
DIS010975	Vein of Galen aneurysmal malformations
DIS010976	Melanotic neuroectodermal tumor of infancy
DIS010978	Vertigo
DIS010979	Simple-type schizophrenia
DIS010980	High-grade prostatic intraepithelial neoplasia
DIS010981	Lower urinary tract symptoms
DIS010982	Lipschütz ulcer
DIS008676	factor X deficiency
DIS010365	Crandall syndrome
DIS010984	Primary pigmented nodular adrenocortical disease
DIS010986	Fuchs heterochromic iridocyclitis
DIS010988	Scheie syndrome
DIS010991	Sporadic hemiplegic migraine
DIS010992	46,XX/46,XY
DIS010994	Aqueductal stenosis
DIS010995	Congenital hypofibrinogenemia
DIS010998	Waldmann disease
DIS010999	Monomelic amyotrophy
DIS011007	Acute limb ischaemia
DIS011008	McGillivray syndrome
DIS010387	Medullary carcinoma of the breast
DIS011019	DOCK8 deficiency
DIS011024	Fryns-Aftimos syndrome
DIS011027	Essential fructosuria
DIS011028	Desmoplastic small-round-cell tumor
DIS010184	Posterior cortical atrophy
DIS011034	Hypocholesterolemia
DIS011035	Lymphocyte-variant hypereosinophilia
DIS011036	Camptodactyly-arthropathy-coxa vara-pericarditis syndrome
DIS011039	Citrullinemia type I
DIS011042	Neurotrophic keratitis
DIS011044	Oculoauricular syndrome
DIS011046	Hypodontia
DIS011049	High anion gap metabolic acidosis
DIS011052	Infantile free sialic acid storage disease
DIS011003	Pulmonary capillary hemangiomatosis
DIS011000	Keratoendotheliitis fugax hereditaria
DIS011054	Blepharophimosis, ptosis, epicanthus inversus syndrome
DIS010416	Adenoacanthoma
DIS011058	Tetrasomy 18p
DIS011060	LMNA-related congenital muscular dystrophy
DIS011064	RIDDLE syndrome
DIS011065	MECP2 duplication syndrome
DIS011068	Monocytopenia
DIS008639	acute chest syndrome
DIS011070	Paroxysmal exercise-induced dystonia
DIS011072	Limb infarction
DIS008808	myxosarcoma
DIS011081	Intraocular hemorrhage
DIS011082	NGLY1 deficiency
DIS011083	Opisthotonus
DIS010442	Chronic enteropathy associated with SLCO2A1 gene
DIS011089	Hiccup
DIS013472	Valentino's syndrome
DIS011090	2p15-16.1 microdeletion syndrome
DIS011091	Macrophage activation syndrome
DIS011093	Foster–Kennedy syndrome
DIS011094	X-linked recessive hypoparathyroidism
DIS011095	Bullous impetigo
DIS011096	Chondromyxoid fibroma
DIS011098	Romano–Ward syndrome
DIS011100	Tracheobronchopathia osteochondroplastica
DIS011101	Adrenocorticotropic hormone deficiency
DIS011104	Hemochromatosis type 4
DIS011105	Binge eating disorder
DIS011107	IgG4-related ophthalmic disease
DIS011108	Foix–Chavany–Marie syndrome
DIS011109	Atypical hemolytic uremic syndrome
DIS008619	azoospermia
DIS011111	Schimmelpenning syndrome
DIS014268	Xia–Gibbs syndrome
DIS009075	pelvic inflammatory disease
DIS014287	Type 3 diabetes
DIS011088	Nance–Horan syndrome
DIS011099	Pustular psoriasis
DIS010315	Polypoid melanoma
DIS006848	Thrombocytosis
DIS000688	Ciguatera
DIS006871	Castleman's disease
DIS009244	hyperinsulinemic hypoglycemia
DIS008876	elephantiasis
DIS000693	Hypokalemic acidosis
DIS010558	Nasal septal hematoma
DIS000697	Economic inequality
DIS010573	Pilotto syndrome
DIS009807	Antibiotic-associated diarrhea
DIS010171	Phantom pain
DIS008627	hantavirus pulmonary syndrome
DIS013424	Postpartum blues
DIS010653	Wieacker syndrome
DIS010661	Odontoma dysphagia syndrome
DIS010668	Bamforth–Lazarus syndrome
DIS010669	Hyper-IgM syndrome type 2
DIS010683	Parathyroid neoplasm
DIS010686	GMS syndrome
DIS009454	gliosarcoma
DIS010706	Megalencephalic leukoencephalopathy with subcortical cysts
DIS001929	Juvenile primary lateral sclerosis
DIS010716	Ligneous conjunctivitis
DIS010721	Infantile myofibromatosis
DIS010740	Tsukuhara syndrome
DIS001918	Cytomegalovirus esophagitis
DIS010750	Bainbridge-Ropers Syndrome
DIS010757	Lethal arthrogryposis with anterior horn cell disease
DIS007238	Inborn error of metabolism
DIS010787	Daentl Townsend Siegel syndrome
DIS010798	Kosaki overgrowth syndrome
DIS010806	MEDNIK syndrome
DIS010818	Alopecia contractures dwarfism mental retardation syndrome
DIS010831	Severe achondroplasia with developmental delay and acanthosis nigricans
DIS002284	Activated PI3K delta syndrome
DIS014270	Tonsil stones
DIS010865	Adenoid cystic carcinoma
DIS007381	Metrorrhagia
DIS010881	Diffuse proliferative nephritis
DIS010883	Nodal marginal zone B cell lymphoma
DIS013473	Weismann-Netter–Stuhl syndrome
DIS007401	Orotic aciduria
DIS010908	Collecting duct carcinoma
DIS009568	extracutaneous mastocytoma
DIS010912	Pendular nystagmus
DIS010913	Shapiro syndrome
DIS010920	Scott syndrome
DIS011032	Phakomatosis pigmentokeratotica
DIS010924	IgA vasculitis
DIS011037	Isodisomy
DIS010932	Marfanoid–progeroid–lipodystrophy syndrome
DIS011043	Pulmonary carcinoid tumour
DIS011048	Infantile convulsions and choreoathetosis
DIS011050	Beare–Stevenson cutis gyrata syndrome
DIS010946	Erythema multiforme major
DIS010954	Variably protease-sensitive prionopathy
DIS010076	Ramsay Hunt syndrome
DIS007485	Essential thrombocytosis
DIS011067	KBG syndrome
DIS007490	Leigh disease
DIS002019	Desquamation
DIS010968	Microangiopathy
DIS011078	Crome syndrome
DIS013451	Foster Kennedy syndrome
DIS010983	Kocher–Debre–Semelaigne syndrome
DIS011097	Alcoholic ketoacidosis
DIS010990	Solitary mastocytoma
DIS010997	Birk-Barel syndrome
DIS011106	Gastrocutaneous syndrome
DIS011005	Fetal trimethadione syndrome
DIS011018	Attenuated familial adenomatous polyposis
DIS007563	Premature rupture of membranes
DIS008646	neuroectodermal tumor
DIS011026	Nerve sheath tumor
DIS013205	Respiratory sounds
DIS007664	Tendinitis
DIS014301	Neuroectodermal neoplasm
DIS014258	Warburg Micro syndrome
DIS008868	adenosquamous carcinoma
DIS002117	Prolymphocytic leukemia
DIS008824	endometrial stromal sarcoma
DIS009333	clear cell acanthoma
DIS008549	cerebral atherosclerosis
DIS007956	Pertussis
DIS007968	Prinzmetal's angina
DIS007988	Tuberculous cervical lymphadenitis
DIS008066	Rheumatism
DIS013206	Pelvic girdle pain
DIS013207	Nonverbal learning disorder
DIS013211	Roth's spot
DIS013212	Periorbital dark circles
DIS013214	Uterine clear-cell carcinoma
DIS013215	Portal vein thrombosis
DIS013216	Orthopnea
DIS013219	Binasal hemianopsia
DIS013222	Aromatic L-amino acid decarboxylase deficiency
DIS013224	Hereditary leiomyomatosis and renal cell carcinoma
DIS013225	Gymnophobia
DIS013227	Hemorrhagic cystitis
DIS013228	Gamasoidosis
DIS013229	Duodenal-type follicular lymphoma
DIS008965	hepatopulmonary syndrome
DIS013230	Ankle problems
DIS013232	Epiploic appendagitis
DIS013233	Chapare mammarenavirus
DIS013250	Boston's sign
DIS013251	Déviation conjuguée
DIS013252	Abadie's sign of exophthalmic goiter
DIS013254	Hot quadrate sign
DIS013257	Lisker's sign
DIS013259	Kehr's sign
DIS013265	Focal neurologic signs
DIS013268	Pemberton's sign
DIS013270	Cervical motion tenderness
DIS013277	Collier's sign
DIS013279	Osler's node
DIS013280	Romana's sign
DIS013281	Waddell's signs
DIS013284	Westphal's sign
DIS013285	Zamzam–Sheriff–Phillips syndrome
DIS013286	Von Graefe's sign
DIS013289	Procerus sign
DIS013290	Esophageal spasm
DIS013292	Lhermitte's sign
DIS013295	Riesman's sign
DIS013299	Mania
DIS013300	Hemi-laryngopharyngeal spasm
DIS013301	Bekhterev–Jacobsohn reflex
DIS013302	Dense artery sign
DIS013305	Bing's sign
DIS013306	Hamman's sign
DIS013312	Dalrymple's sign
DIS013315	Elschnig spots
DIS013316	Botryomycosis
DIS013320	Bone malrotation
DIS013321	Angor animi
DIS013327	Bendopnea
DIS013328	Froment's sign
DIS013330	Eosinophilic bronchitis
DIS013332	Bekhterev–Mendel reflex
DIS013333	Bancroft's sign
DIS013335	Handigodu syndrome
DIS013336	High ankle sprain
DIS013339	Becker's sign
DIS013342	Ankle flare
DIS013346	Chvostek sign
DIS013347	Cornell's sign
DIS013349	Brudziński's sign
DIS008157	Wheat yellow rust
DIS013357	Abasia
DIS013362	Corneal dystrophy
DIS013370	Cabot–Locke murmur
DIS013373	Broadbent inverted sign
DIS013374	Central nervous system tumor
DIS013375	Homans sign
DIS013376	GATA2 deficiency
DIS013377	Collapsing pulse
DIS013381	Boas' point
DIS013382	Harrison's groove
DIS013386	Chronic limb threatening ischemia
DIS013387	Colpocephaly
DIS013388	Gonda's sign
DIS013389	Emberger syndrome
DIS013390	Gordon's sign
DIS013391	Griffith's sign
DIS013394	Archibald's sign
DIS013401	Hodophobia
DIS013402	Hoarse voice
DIS013404	Aldred syndrome
DIS013405	HHV-8-associated MCD
DIS013409	Autoimmune GFAP astrocytopathy
DIS013410	Anti-AQP4 disease
DIS013413	Hoover's sign (leg paresis)
DIS013414	Carcinocythemia
DIS013426	Body-focused repetitive behavior
DIS013427	Condylar hyperplasia
DIS013430	Familial multiple intestinal atresia
DIS013431	Barber–Say syndrome
DIS013432	Enamel-renal syndrome
DIS013433	Acyl-CoA oxidase deficiency
DIS013443	BRCA mutation
DIS013444	Helicobacter heilmannii sensu lato
DIS013452	Myxedematous psychosis
DIS013453	Hyperoxia
DIS013455	Podoconiosis
DIS013456	Physical urticaria
DIS013457	Secondary malignant neoplasm
DIS013461	Dural tear
DIS013462	Caudal duplication
DIS002288	Halal syndrome
DIS013475	Postmortem caloricity
DIS013476	Rete tubular ectasia
DIS013478	Lymphoepithelioma-like carcinoma
DIS013480	Intracranial pressure
DIS013483	Child bone fracture
DIS013486	Agraphia
DIS002311	Congenital epulis
DIS013492	Morning glory disc anomaly
DIS013493	Novelty seeking
DIS013494	Biliary fever
DIS013498	Blackout (drug-related amnesia)
DIS013501	Infantile apnea
DIS013502	Mycotic aneurysm
DIS013503	Inclusion body rhinitis
DIS013504	Salt water aspiration syndrome
DIS010147	Nonallergic rhinitis
DIS013511	Primordial dwarfism
DIS013512	Blurred vision
DIS013513	Wild-type transthyretin amyloid
DIS013514	Adrenergic storm
DIS013516	Four-stroking
DIS013518	Monilinia oxycocci
DIS013519	Shunt nephritis
DIS013522	Second wind (sleep)
DIS013524	Nuchal fibroma
DIS013525	Mitochondrial toxicity
DIS013527	Equine lymphangitis
DIS013528	Levamisole-induced vasculitis
DIS013529	Diseases of affluence
DIS013530	Uterine adenosarcoma
DIS013531	Oral allergy syndrome
DIS013533	Menometrorrhagia
DIS013536	Scald (barley disease)
DIS013539	Orthorexia nervosa
DIS013543	Ventricular dyssynchrony
DIS013545	Post-traumatic seizure
DIS013547	Laughter
DIS013551	Bone spavin
DIS013553	Soil-transmitted helminthiasis
DIS013554	Pseudothrombophlebitis
DIS013556	Pansteatitis
DIS013559	Canine discoid lupus erythematosus
DIS013560	Segond fracture
DIS013561	White line disease
DIS013563	Genetic variability
DIS013564	Brachycephalic airway obstructive syndrome
DIS013565	Lipotoxicity
DIS013577	Chronic superficial keratitis
DIS013579	Graping
DIS013580	Metaplastic carcinoma
DIS013581	Rearrest
DIS013584	Stasis papillomatosis
DIS013590	Microcystic adnexal carcinoma
DIS013592	Caregiver stress
DIS013600	Smokeless tobacco keratosis
DIS013601	Postmenopausal confusion
DIS013602	Normal weight obesity
DIS013606	Powdery mildew (barley)
DIS013608	Black leaf
DIS013613	Transmediastinal gunshot wound
DIS013616	Hypergraphia
DIS013618	Optic nerve tumor
DIS008213	Boehm syndrome
DIS013620	Remitting seronegative symmetrical synovitis with pitting edema
DIS013626	Ulegyria
DIS013628	Jeavons syndrome
DIS013630	Paraphasia
DIS013633	Tubulocystic renal cell carcinoma
DIS013634	Helminthosporium solani
DIS013635	Plexopathy
DIS014302	Buried penis
DIS002352	Hurler–Scheie syndrome
DIS013647	Feline cutaneous asthenia
DIS013652	Laryngeal paralysis
DIS014271	Pseudodementia
DIS013657	Dentomandibular sensorimotor dysfunction
DIS013658	Streff syndrome
DIS014298	Steroid-induced skin atrophy
DIS013661	Livedoid dermatitis
DIS013663	Bumping (chemistry)
DIS013664	Anal sac adenocarcinoma
DIS013674	Couvade syndrome
DIS013682	Counterurbanization
DIS013684	Eustrongylidosis
DIS013685	Gastroenterocolitis
DIS013687	Postoperative cognitive dysfunction
DIS013689	Nephrotoxicity
DIS013694	Scopophobia
DIS013699	Thumb hypoplasia
DIS013700	Acute muscle soreness
DIS013701	Heat intolerance
DIS013703	Meige lymphedema
DIS013705	Radial nerve dysfunction
DIS013706	Feline panleukopenia
DIS013708	Sepiapterin reductase deficiency
DIS013714	Cuterebriasis
DIS013715	Externalizing disorders
DIS013721	Target lesion
DIS013722	Panner disease
DIS014272	Progressive nonfluent aphasia
DIS013731	Vulnerability (computing)
DIS013732	Nitrogen dioxide poisoning
DIS013733	Limber tail syndrome
DIS013734	Ehrlichia ruminantium
DIS013735	Pulmonary enteric adenocarcinoma
DIS013738	Conjunctival concretion
DIS013748	Pseudothrombocytopenia
DIS013660	Steroid induced skin atrophy
DIS013752	Weight gain
DIS013753	Navicular syndrome
DIS013755	Monodominance
DIS014259	Personality development disorder
DIS013759	Nephrogenic adenoma
DIS013760	Black rot (grape disease)
DIS013761	Sopite syndrome
DIS013762	Renal medullary carcinoma
DIS013765	Itchy red bump disease
DIS013767	Precursor T-lymphoblastic lymphoma
DIS013771	Juvenile active ossifying fibroma
DIS013775	Derealization
DIS013778	Dysosmia
DIS013779	Camptocormia
DIS013785	Urethral diverticulum
DIS013790	Comorbidity
DIS013791	Sympathy
DIS013793	Feline spongiform encephalopathy
DIS013794	Feline infectious peritonitis
DIS013795	Dissociated vertical deviation
DIS013804	Sexual anhedonia
DIS013808	Feline odontoclastic resorptive lesion
DIS013810	Biot's respiration
DIS013813	Cramp fasciculation syndrome
DIS013819	Sclerosing rhabdomyosarcoma
DIS013821	Spruce broom rust
DIS013826	Pigeon fever
DIS013829	Neurocutaneous melanosis
DIS013835	Executive dysfunction
DIS013837	Sialoblastoma
DIS013838	AIDS fatigue
DIS013839	Primary cutaneous follicle center lymphoma
DIS013843	Microglandular hyperplasia
DIS013848	Perfume intolerance
DIS013851	Placental site nodule
DIS013855	Melancholic depression
DIS013858	Hemimotor neglect
DIS013864	Grisi siknis
DIS013867	Brain stem tumor
DIS013868	Hyalinizing clear cell carcinoma
DIS013869	Equine gastric ulcer syndrome
DIS013871	Visual agnosia
DIS013874	Occupational hearing loss
DIS008950	periapical periodontitis
DIS013876	Speech sound disorder
DIS013877	Functional neurological symptom disorder
DIS013878	Neuroleptic-induced deficit syndrome
DIS013881	Pneumoparotitis
DIS013883	Progressive rubella panencephalitis
DIS013888	Voodoo death
DIS013889	Amorphosynthesis
DIS013893	Corn allergy
DIS013896	Ovine pulmonary adenocarcinoma
DIS009682	metagonimiasis
DIS008262	S-form
DIS013901	Benign paroxysmal torticollis
DIS013903	Blood blister
DIS013910	Toxic leukoencephalopathy
DIS013911	Dissimilation
DIS013913	Zero stroke
DIS013914	Vaginal adenosis
DIS013916	Neuroendocrine adenoma middle ear
DIS013917	High-pressure nervous syndrome
DIS013918	Barley stripe rust
DIS014303	Scaly foot
DIS013923	Leaf rust (barley)
DIS013924	Flavescence dorée
DIS013928	Vestibulocochlear dysfunction progressive familial
DIS013929	Feline hyperesthesia syndrome
DIS013931	Pemphigus herpetiformis
DIS013932	Spindle cell carcinoma
DIS013933	Mucinous cystadenoma
DIS013934	Intergroup anxiety
DIS013935	Periampullary cancer
DIS008737	inverted papilloma
DIS013937	Esophageal intramural pseudodiverticulosis
DIS013939	Ectopic calcification
DIS013944	Wild man syndrome
DIS013948	Alabama rot
DIS013949	Non scarring hair loss
DIS013951	Intractable pain
DIS013955	Brainstem death
DIS013957	Sinding-Larsen and Johansson syndrome
DIS013958	Chlorosis
DIS013960	Renal cell carcinoma with t(6;11) translocation
DIS013961	Late-life mortality deceleration
DIS013962	Colloid nodule
DIS013964	Organophosphate-induced delayed neuropathy
DIS013966	Bacterial blight (barley)
DIS013971	Top dying disease
DIS013972	Fetal rhabdomyoma
DIS013974	Facet joint arthrosis
DIS013975	Multifocal choroiditis and panuveitis
DIS013976	Nail clubbing
DIS013980	Stellar mass loss
DIS013984	Post viral cerebellar ataxia
DIS013987	Millerandage
DIS013990	Phoenix abscess
DIS013993	Canine cognitive dysfunction
DIS013994	Ataque de nervios
DIS013995	Prosopamnesia
DIS002447	Binge eating
DIS014002	STAT3 GOF
DIS014005	Sebaceous lymphadenoma
DIS014011	Posthitis
DIS014012	Thyroid-like follicular renal cell carcinoma
DIS014013	Tumefactive multiple sclerosis
DIS014015	Hume fracture
DIS008749	frontal lobe epilepsy
DIS014020	Preoperational anxiety
DIS014021	Septic pelvic thrombophlebitis
DIS014027	Social loafing
DIS014028	Hypotonic hyponatremia
DIS014032	Hybrid oncocytoma/chromophobe renal cell carcinoma
DIS014038	Inflammatory aortic aneurysm
DIS014044	Underactive bladder
DIS014047	Rectovestibular fistula
DIS014048	Boxer cardiomyopathy
DIS014052	Autoimmune retinopathy
DIS014056	Intracranial epidermoid cyst
DIS014059	Strawberry foliar nematode
DIS014061	Allergy to cats
DIS014062	Perennial ryegrass staggers
DIS014065	Rabbitpox
DIS014066	Testicular atrophy
DIS014069	Diffuse intrinsic pontine glioma
DIS014076	Myxoid chondrosarcoma
DIS014077	Floppy trunk syndrome
DIS014078	Debt-lag
DIS014079	Palilalia
DIS014083	Gestational choriocarcinoma
DIS014084	Coenurosis in humans
DIS014085	Multilocular cystic renal cell carcinoma
DIS014089	Aerophagia
DIS014091	Local gigantism
DIS014092	Duplicated ureter
DIS014097	Myopericytoma
DIS014102	Fruit allergy
DIS014103	Chronic progressive lymphedema
DIS014105	Rage syndrome
DIS014109	Eyespot (wheat)
DIS014111	Sialodochitis
DIS014122	Proliferating epidermoid cyst
DIS014124	Papillary renal cell carcinomas
DIS014147	Writer's block
DIS014151	Money disorder
DIS014152	Optic nerve sheath meningioma
DIS014157	Tinea incognita
DIS014165	Anorectal disorder
DIS014167	Akinetopsia
DIS014174	White rust (disease)
DIS014175	Immature teratoma
DIS014176	Dot gain
DIS014178	Tachycardia-dependent bundle branch block
DIS014180	Flat-chested kitten syndrome
DIS014184	Pseudosenility
DIS014191	Ictal bradycardia
DIS014194	Chronic solvent-induced encephalopathy
DIS014197	Display lag
DIS014200	Canine transmissible venereal tumor
DIS014201	Feline viral rhinotracheitis
DIS014204	Headshaking
DIS014205	Myxomatosis
DIS014208	Osteomyelitis of the jaws
DIS014210	Jamaican vomiting sickness
DIS014211	Non-islet cell tumor hypoglycemia
DIS014212	Ameboma
DIS014220	Grassland degradation
DIS014224	Septic embolism
DIS014226	Acute hemolytic transfusion reaction
DIS014227	Nocturnal epilepsy
DIS014228	Intestinal parasite infection
DIS014231	Posttraumatic embitterment disorder
