disease_id	name	url
DIS013417	Camouflage Centre Europe	http://en.wikipedia.org/wiki/Camouflage_Centre_Europe
DIS013418	Internal hernia	http://en.wikipedia.org/wiki/Internal_hernia
DIS013419	Diminished triad	http://en.wikipedia.org/wiki/Diminished_triad
DIS013420	Parity P	http://en.wikipedia.org/wiki/Parity_P
DIS013421	Sexual assault in the United States military	http://en.wikipedia.org/wiki/Sexual_assault_in_the_United_States_military
DIS013422	Chronic disease in Northern Ontario	http://en.wikipedia.org/wiki/Chronic_disease_in_Northern_Ontario
DIS013423	Chronic recurrent erysipelas	http://en.wikipedia.org/wiki/Chronic_recurrent_erysipelas
DIS013424	Microglandular hyperplasia	http://en.wikipedia.org/wiki/Microglandular_hyperplasia
DIS013425	Abscopal effect	http://en.wikipedia.org/wiki/Abscopal_effect
DIS013426	CARASIL	http://en.wikipedia.org/wiki/CARASIL
DIS013427	Relativistic runaway electron avalanche	http://en.wikipedia.org/wiki/Relativistic_runaway_electron_avalanche
DIS013428	Lazarus Pit	http://en.wikipedia.org/wiki/Lazarus_Pit
DIS013429	Purpura secondary to clotting disorders	http://en.wikipedia.org/wiki/Purpura_secondary_to_clotting_disorders
DIS013430	2-satisfiability	http://en.wikipedia.org/wiki/2-satisfiability
DIS013431	Chrome Peel	http://en.wikipedia.org/wiki/Chrome_Peel
DIS013432	Representational momentum	http://en.wikipedia.org/wiki/Representational_momentum
DIS013433	Permanent signal	http://en.wikipedia.org/wiki/Permanent_signal
DIS013434	Scan-back allowance	http://en.wikipedia.org/wiki/Scan-back_allowance
DIS013435	Synch roll	http://en.wikipedia.org/wiki/Synch_roll
DIS013436	Puget Sound Convergence Zone	http://en.wikipedia.org/wiki/Puget_Sound_Convergence_Zone
DIS013437	Electrochromism	http://en.wikipedia.org/wiki/Electrochromism
DIS013438	Lowitz arc	http://en.wikipedia.org/wiki/Lowitz_arc
DIS013439	Tyrotoxism	http://en.wikipedia.org/wiki/Tyrotoxism
DIS013440	Hilbert's twentieth problem	http://en.wikipedia.org/wiki/Hilbert's_twentieth_problem
DIS013441	Convective available potential energy	http://en.wikipedia.org/wiki/Convective_available_potential_energy
DIS013442	Electromagnetic interference	http://en.wikipedia.org/wiki/Electromagnetic_interference
DIS013443	Midline cervical cleft	http://en.wikipedia.org/wiki/Midline_cervical_cleft
DIS013444	Yield spread	http://en.wikipedia.org/wiki/Yield_spread
DIS013445	Hydra viridissima	http://en.wikipedia.org/wiki/Hydra_viridissima
DIS013446	Neurothekeoma	http://en.wikipedia.org/wiki/Neurothekeoma
DIS013447	Splash (fluid mechanics)	http://en.wikipedia.org/wiki/Splash_(fluid_mechanics)
DIS013448	Tipson–Cohen reaction	http://en.wikipedia.org/wiki/Tipson–Cohen_reaction
DIS013449	Monolingualism	http://en.wikipedia.org/wiki/Monolingualism
DIS013450	Apple doll	http://en.wikipedia.org/wiki/Apple_doll
DIS013451	Superficial granulomatous pyoderma	http://en.wikipedia.org/wiki/Superficial_granulomatous_pyoderma
DIS013452	Visual processing abnormalities in schizophrenia	http://en.wikipedia.org/wiki/Visual_processing_abnormalities_in_schizophrenia
DIS013453	Stamukha	http://en.wikipedia.org/wiki/Stamukha
DIS013454	Perfume intolerance	http://en.wikipedia.org/wiki/Perfume_intolerance
DIS013455	Mac Callum's plaques	http://en.wikipedia.org/wiki/Mac_Callum's_plaques
DIS013456	May–White syndrome	http://en.wikipedia.org/wiki/May–White_syndrome
DIS013457	Lock key	http://en.wikipedia.org/wiki/Lock_key
DIS013458	Dentistry in rural Alaska	http://en.wikipedia.org/wiki/Dentistry_in_rural_Alaska
DIS013459	Fascist symbolism	http://en.wikipedia.org/wiki/Fascist_symbolism
DIS013460	Colloid vibration current	http://en.wikipedia.org/wiki/Colloid_vibration_current
DIS013461	Proper transfer function	http://en.wikipedia.org/wiki/Proper_transfer_function
DIS013462	Placental site nodule	http://en.wikipedia.org/wiki/Placental_site_nodule
DIS013463	Thermophoresis	http://en.wikipedia.org/wiki/Thermophoresis
DIS013464	Inventor's paradox	http://en.wikipedia.org/wiki/Inventor's_paradox
DIS013465	Berserk llama syndrome	http://en.wikipedia.org/wiki/Berserk_llama_syndrome
DIS013466	Suicide in Pakistan	http://en.wikipedia.org/wiki/Suicide_in_Pakistan
DIS013467	Bufferbloat	http://en.wikipedia.org/wiki/Bufferbloat
DIS013468	Rhythmic mode	http://en.wikipedia.org/wiki/Rhythmic_mode
DIS013469	Nuclear electronics	http://en.wikipedia.org/wiki/Nuclear_electronics
DIS013470	Second wind	http://en.wikipedia.org/wiki/Second_wind
DIS013471	Income (United States legal definitions)	http://en.wikipedia.org/wiki/Income_(United_States_legal_definitions)
DIS013472	Microcystic lymphatic malformation	http://en.wikipedia.org/wiki/Microcystic_lymphatic_malformation
DIS013473	Cranioschisis	http://en.wikipedia.org/wiki/Cranioschisis
DIS013474	Derbices	http://en.wikipedia.org/wiki/Derbices
DIS013475	Link margin	http://en.wikipedia.org/wiki/Link_margin
DIS013476	Plateau pressure	http://en.wikipedia.org/wiki/Plateau_pressure
DIS013477	Gillette Syndrome	http://en.wikipedia.org/wiki/Gillette_Syndrome
DIS013478	Burrknot	http://en.wikipedia.org/wiki/Burrknot
DIS013479	Skin trauma	http://en.wikipedia.org/wiki/Skin_trauma
DIS013480	Illusory correlation	http://en.wikipedia.org/wiki/Illusory_correlation
DIS013481	Pool factor	http://en.wikipedia.org/wiki/Pool_factor
DIS013482	1951 Pont-Saint-Esprit mass poisoning	http://en.wikipedia.org/wiki/1951_Pont-Saint-Esprit_mass_poisoning
DIS013483	Condylomata lata	http://en.wikipedia.org/wiki/Condylomata_lata
DIS013484	Lucky Jack mine	http://en.wikipedia.org/wiki/Lucky_Jack_mine
DIS013485	Complement-dependent cytotoxicity	http://en.wikipedia.org/wiki/Complement-dependent_cytotoxicity
DIS013486	Sensory Dysfunction Disorder	http://en.wikipedia.org/wiki/Sensory_Dysfunction_Disorder
DIS013487	Melancholic depression	http://en.wikipedia.org/wiki/Melancholic_depression
DIS013488	Colour-sided	http://en.wikipedia.org/wiki/Colour-sided
DIS013489	Intermittent fault	http://en.wikipedia.org/wiki/Intermittent_fault
DIS013490	Bidirectional texture function	http://en.wikipedia.org/wiki/Bidirectional_texture_function
DIS013491	Partial permutation	http://en.wikipedia.org/wiki/Partial_permutation
DIS013492	Pecan anthracnose	http://en.wikipedia.org/wiki/Pecan_anthracnose
DIS013493	Key innovation	http://en.wikipedia.org/wiki/Key_innovation
DIS013494	Christian population growth	http://en.wikipedia.org/wiki/Christian_population_growth
DIS013495	Pain in amphibians	http://en.wikipedia.org/wiki/Pain_in_amphibians
DIS013496	Exonumia	http://en.wikipedia.org/wiki/Exonumia
DIS013497	Madaline	http://en.wikipedia.org/wiki/Madaline
DIS013498	Dual therapy stent	http://en.wikipedia.org/wiki/Dual_therapy_stent
DIS013499	Diamond cubic	http://en.wikipedia.org/wiki/Diamond_cubic
DIS013500	Studio Furniture	http://en.wikipedia.org/wiki/Studio_Furniture
DIS013501	Flint field	http://en.wikipedia.org/wiki/Flint_field
DIS013502	Vector-valued function	http://en.wikipedia.org/wiki/Vector-valued_function
DIS013503	Polysilicon depletion effect	http://en.wikipedia.org/wiki/Polysilicon_depletion_effect
DIS013504	Hemimotor neglect	http://en.wikipedia.org/wiki/Hemimotor_neglect
DIS013505	Testicular sarcoidosis	http://en.wikipedia.org/wiki/Testicular_sarcoidosis
DIS013506	Cryptophasia	http://en.wikipedia.org/wiki/Cryptophasia
DIS013507	O-Javanese spelling	http://en.wikipedia.org/wiki/O-Javanese_spelling
DIS013508	U-shaped development	http://en.wikipedia.org/wiki/U-shaped_development
DIS013509	Grieco three-component condensation	http://en.wikipedia.org/wiki/Grieco_three-component_condensation
DIS013510	Post-behavioralism	http://en.wikipedia.org/wiki/Post-behavioralism
DIS013511	Kleptoplasty	http://en.wikipedia.org/wiki/Kleptoplasty
DIS013512	Expiratory apnea	http://en.wikipedia.org/wiki/Expiratory_apnea
DIS013513	Wien effect	http://en.wikipedia.org/wiki/Wien_effect
DIS013514	Mills Mess	http://en.wikipedia.org/wiki/Mills_Mess
DIS013515	Soldier 2000	http://en.wikipedia.org/wiki/Soldier_2000
DIS013516	Toric code	http://en.wikipedia.org/wiki/Toric_code
DIS013517	Matroid partitioning	http://en.wikipedia.org/wiki/Matroid_partitioning
DIS013518	Conductor clashing	http://en.wikipedia.org/wiki/Conductor_clashing
DIS013519	Rank condition	http://en.wikipedia.org/wiki/Rank_condition
DIS013520	Cardiac shunt	http://en.wikipedia.org/wiki/Cardiac_shunt
DIS013521	Email loop	http://en.wikipedia.org/wiki/Email_loop
DIS013522	Tumor of the stomach	http://en.wikipedia.org/wiki/Tumor_of_the_stomach
DIS013523	Multinucleate cell angiohistocytoma	http://en.wikipedia.org/wiki/Multinucleate_cell_angiohistocytoma
DIS013524	Spray-on skin	http://en.wikipedia.org/wiki/Spray-on_skin
DIS013525	False positives and false negatives	http://en.wikipedia.org/wiki/False_positives_and_false_negatives
DIS013526	Emotional self-regulation	http://en.wikipedia.org/wiki/Emotional_self-regulation
DIS013527	Liebeskind–Srogl coupling	http://en.wikipedia.org/wiki/Liebeskind–Srogl_coupling
DIS013528	Ruminal tympany	http://en.wikipedia.org/wiki/Ruminal_tympany
DIS013529	Grisi siknis	http://en.wikipedia.org/wiki/Grisi_siknis
DIS013530	Multifocal micronodular pneumocyte hyperplasia	http://en.wikipedia.org/wiki/Multifocal_micronodular_pneumocyte_hyperplasia
DIS013531	Metallosis	http://en.wikipedia.org/wiki/Metallosis
DIS013532	Tobler's hiking function	http://en.wikipedia.org/wiki/Tobler's_hiking_function
DIS013533	Groupshift	http://en.wikipedia.org/wiki/Groupshift
DIS013534	Salmon escapement	http://en.wikipedia.org/wiki/Salmon_escapement
DIS013535	Equatorial plasma bubble	http://en.wikipedia.org/wiki/Equatorial_plasma_bubble
DIS013536	Mangler pattern	http://en.wikipedia.org/wiki/Mangler_pattern
DIS013537	Infinite bobs	http://en.wikipedia.org/wiki/Infinite_bobs
DIS013538	Huzzas	http://en.wikipedia.org/wiki/Huzzas
DIS013539	Off-by-one error	http://en.wikipedia.org/wiki/Off-by-one_error
DIS013540	Land footprint	http://en.wikipedia.org/wiki/Land_footprint
DIS013541	Patrocladogram	http://en.wikipedia.org/wiki/Patrocladogram
DIS013542	Street vendors in Mexico City	http://en.wikipedia.org/wiki/Street_vendors_in_Mexico_City
DIS013543	Anguilliformity	http://en.wikipedia.org/wiki/Anguilliformity
DIS013544	Mobile phone overuse	http://en.wikipedia.org/wiki/Mobile_phone_overuse
DIS013545	Row data gateway	http://en.wikipedia.org/wiki/Row_data_gateway
DIS013546	Sabbath School	http://en.wikipedia.org/wiki/Sabbath_School
DIS013547	Gibibit	http://en.wikipedia.org/wiki/Gibibit
DIS013548	Nurse cell	http://en.wikipedia.org/wiki/Nurse_cell
DIS013549	Brain stem tumor	http://en.wikipedia.org/wiki/Brain_stem_tumor
DIS013550	Code mobility	http://en.wikipedia.org/wiki/Code_mobility
DIS013551	Throughness	http://en.wikipedia.org/wiki/Throughness
DIS013552	Hyalinizing clear cell carcinoma	http://en.wikipedia.org/wiki/Hyalinizing_clear_cell_carcinoma
DIS013553	Peruvian Flamenco	http://en.wikipedia.org/wiki/Peruvian_Flamenco
DIS013554	Electric shock	http://en.wikipedia.org/wiki/Electric_shock
DIS013555	Equine gastric ulcer syndrome	http://en.wikipedia.org/wiki/Equine_gastric_ulcer_syndrome
DIS013556	Guinier–Preston zone	http://en.wikipedia.org/wiki/Guinier–Preston_zone
DIS013557	Intracapsular fracture	http://en.wikipedia.org/wiki/Intracapsular_fracture
DIS013558	Polar amplification	http://en.wikipedia.org/wiki/Polar_amplification
DIS013559	Visual agnosia	http://en.wikipedia.org/wiki/Visual_agnosia
DIS013560	Erotophilia	http://en.wikipedia.org/wiki/Erotophilia
DIS013561	Frequency agility	http://en.wikipedia.org/wiki/Frequency_agility
DIS013562	Vascular recruitment	http://en.wikipedia.org/wiki/Vascular_recruitment
DIS013563	Topological degeneracy	http://en.wikipedia.org/wiki/Topological_degeneracy
DIS013564	Colorado State Tartan	http://en.wikipedia.org/wiki/Colorado_State_Tartan
DIS013565	Fries rearrangement	http://en.wikipedia.org/wiki/Fries_rearrangement
DIS013566	Osier pattern	http://en.wikipedia.org/wiki/Osier_pattern
DIS013567	Aldol condensation	http://en.wikipedia.org/wiki/Aldol_condensation
DIS013568	Alay	http://en.wikipedia.org/wiki/Alay
DIS013569	Occupational hearing loss	http://en.wikipedia.org/wiki/Occupational_hearing_loss
DIS013570	Color–flavor locking	http://en.wikipedia.org/wiki/Color–flavor_locking
DIS013571	Furnace roller	http://en.wikipedia.org/wiki/Furnace_roller
DIS013572	Abortion in Uganda	http://en.wikipedia.org/wiki/Abortion_in_Uganda
DIS013573	Milia en plaque	http://en.wikipedia.org/wiki/Milia_en_plaque
DIS013574	Periapical periodontitis	http://en.wikipedia.org/wiki/Periapical_periodontitis
DIS013575	Kadison–Singer problem	http://en.wikipedia.org/wiki/Kadison–Singer_problem
DIS013576	Speech sound disorder	http://en.wikipedia.org/wiki/Speech_sound_disorder
DIS013577	Negligent entrustment	http://en.wikipedia.org/wiki/Negligent_entrustment
DIS013578	Functional neurological symptom disorder	http://en.wikipedia.org/wiki/Functional_neurological_symptom_disorder
DIS013579	Twin pattern	http://en.wikipedia.org/wiki/Twin_pattern
DIS013580	Neuroleptic-Induced Deficit Syndrome	http://en.wikipedia.org/wiki/Neuroleptic-Induced_Deficit_Syndrome
DIS013581	Execution pattern	http://en.wikipedia.org/wiki/Execution_pattern
DIS013582	Chameleon oil pattern	http://en.wikipedia.org/wiki/Chameleon_oil_pattern
DIS013583	CubeHash	http://en.wikipedia.org/wiki/CubeHash
DIS013584	Preureteric vena cava	http://en.wikipedia.org/wiki/Preureteric_vena_cava
DIS013585	In-place matrix transposition	http://en.wikipedia.org/wiki/In-place_matrix_transposition
DIS013586	Ultra-Low Fouling	http://en.wikipedia.org/wiki/Ultra-Low_Fouling
DIS013587	Lane (hash function)	http://en.wikipedia.org/wiki/Lane_(hash_function)
DIS013588	Propel mometasone furoate implant	http://en.wikipedia.org/wiki/Propel_mometasone_furoate_implant
DIS013589	Overhang (automotive)	http://en.wikipedia.org/wiki/Overhang_(automotive)
DIS013590	Omasitis	http://en.wikipedia.org/wiki/Omasitis
DIS013591	Bottleneck traveling salesman problem	http://en.wikipedia.org/wiki/Bottleneck_traveling_salesman_problem
DIS013592	Euthyneury	http://en.wikipedia.org/wiki/Euthyneury
DIS013593	Technical fall	http://en.wikipedia.org/wiki/Technical_fall
DIS013594	Spectral Hash	http://en.wikipedia.org/wiki/Spectral_Hash
DIS013595	Backwater valve	http://en.wikipedia.org/wiki/Backwater_valve
DIS013596	Collins oxidation	http://en.wikipedia.org/wiki/Collins_oxidation
DIS013597	Pneumoparotitis	http://en.wikipedia.org/wiki/Pneumoparotitis
DIS013598	Smith fracture	http://en.wikipedia.org/wiki/Smith_fracture
DIS013599	Repulsar	http://en.wikipedia.org/wiki/Repulsar
DIS013600	Wolfe duality	http://en.wikipedia.org/wiki/Wolfe_duality
DIS013601	Progressive rubella panencephalitis	http://en.wikipedia.org/wiki/Progressive_rubella_panencephalitis
DIS013602	Benign infantile epilepsy	http://en.wikipedia.org/wiki/Benign_infantile_epilepsy
DIS013603	Super-complaint	http://en.wikipedia.org/wiki/Super-complaint
DIS013604	Paranoid social cognition	http://en.wikipedia.org/wiki/Paranoid_social_cognition
DIS013605	Prostatomegaly	http://en.wikipedia.org/wiki/Prostatomegaly
DIS013606	Diaper candidiasis	http://en.wikipedia.org/wiki/Diaper_candidiasis
DIS013607	Low-rank approximation	http://en.wikipedia.org/wiki/Low-rank_approximation
DIS013608	Double feature	http://en.wikipedia.org/wiki/Double_feature
DIS013609	Alternaria black spot of canola	http://en.wikipedia.org/wiki/Alternaria_black_spot_of_canola
DIS013610	High plains disease	http://en.wikipedia.org/wiki/High_plains_disease
DIS013611	Karnal bunt	http://en.wikipedia.org/wiki/Karnal_bunt
DIS013612	Thermal tails	http://en.wikipedia.org/wiki/Thermal_tails
DIS013613	Prevalence effect	http://en.wikipedia.org/wiki/Prevalence_effect
DIS013614	Necklace of Venus	http://en.wikipedia.org/wiki/Necklace_of_Venus
DIS013615	Alachryma	http://en.wikipedia.org/wiki/Alachryma
DIS013616	Vesiculopustular eruption and leukemoid reaction in Down syndrome	http://en.wikipedia.org/wiki/Vesiculopustular_eruption_and_leukemoid_reaction_in_Down_syndrome
DIS013617	Criticality accident	http://en.wikipedia.org/wiki/Criticality_accident
DIS013618	Voodoo death	http://en.wikipedia.org/wiki/Voodoo_death
DIS013619	Narrow escape problem	http://en.wikipedia.org/wiki/Narrow_escape_problem
DIS013620	Amorphosynthesis	http://en.wikipedia.org/wiki/Amorphosynthesis
DIS013621	Quasiperiodic motion	http://en.wikipedia.org/wiki/Quasiperiodic_motion
DIS013622	Access to finance	http://en.wikipedia.org/wiki/Access_to_finance
DIS013623	French migration to the United Kingdom	http://en.wikipedia.org/wiki/French_migration_to_the_United_Kingdom
DIS013624	Quadrigia	http://en.wikipedia.org/wiki/Quadrigia
DIS013625	Leptomeningeal cancer	http://en.wikipedia.org/wiki/Leptomeningeal_cancer
DIS013626	Module pattern	http://en.wikipedia.org/wiki/Module_pattern
DIS013627	California Genocide	http://en.wikipedia.org/wiki/California_Genocide
DIS013628	Tuberculous cellulitis	http://en.wikipedia.org/wiki/Tuberculous_cellulitis
DIS013629	Karlqvist gap	http://en.wikipedia.org/wiki/Karlqvist_gap
DIS013630	Corn allergy	http://en.wikipedia.org/wiki/Corn_allergy
DIS013631	Servant (design pattern)	http://en.wikipedia.org/wiki/Servant_(design_pattern)
DIS013632	Persistent luminescence	http://en.wikipedia.org/wiki/Persistent_luminescence
DIS013633	Determining the number of clusters in a data set	http://en.wikipedia.org/wiki/Determining_the_number_of_clusters_in_a_data_set
DIS013634	Ecological light pollution	http://en.wikipedia.org/wiki/Ecological_light_pollution
DIS013635	First pass effect	http://en.wikipedia.org/wiki/First_pass_effect
DIS013636	Ureteric bud	http://en.wikipedia.org/wiki/Ureteric_bud
DIS013637	Automatic indexing	http://en.wikipedia.org/wiki/Automatic_indexing
DIS013638	Flaser bed	http://en.wikipedia.org/wiki/Flaser_bed
DIS013639	Nominal yield	http://en.wikipedia.org/wiki/Nominal_yield
DIS013640	Draw limit	http://en.wikipedia.org/wiki/Draw_limit
DIS013641	Amplified musculoskeletal pain syndromes	http://en.wikipedia.org/wiki/Amplified_musculoskeletal_pain_syndromes
DIS013642	Electroreception	http://en.wikipedia.org/wiki/Electroreception
DIS013643	Tie clip	http://en.wikipedia.org/wiki/Tie_clip
DIS013644	Maple syrup event	http://en.wikipedia.org/wiki/Maple_syrup_event
DIS013645	Spindle cell rhabdomyosarcoma	http://en.wikipedia.org/wiki/Spindle_cell_rhabdomyosarcoma
DIS013646	Sunshower	http://en.wikipedia.org/wiki/Sunshower
DIS013647	Clinical attachment loss	http://en.wikipedia.org/wiki/Clinical_attachment_loss
DIS013648	Colorado low	http://en.wikipedia.org/wiki/Colorado_low
DIS013649	Upstream contamination	http://en.wikipedia.org/wiki/Upstream_contamination
DIS013650	Unrest	http://en.wikipedia.org/wiki/Unrest
DIS013651	Vulvar childhood pemphigoid	http://en.wikipedia.org/wiki/Vulvar_childhood_pemphigoid
DIS013652	Chamber pressure	http://en.wikipedia.org/wiki/Chamber_pressure
DIS013653	Jaagsiekte	http://en.wikipedia.org/wiki/Jaagsiekte
