disease_id	name	cui	DKE
DIS004329	Swimming-induced pulmonary edema	C0010200	Coughing
DIS005441	Swine influenza	C0000786	Spontaneous abortion
DIS006509	Sydenham's chorea	C0008489	Chorea
DIS007454	Sympathetic ophthalmia	C0042164	Uveitis
DIS004683	Syndrome of inappropriate antidiuretic hormone secretion	C0027651	Neoplasms
DIS000568	Syndrome of subjective doubles	C0004936	Mental disorders NOS
DIS007449	Synesthesia	C0018786	Hearing test
DIS005459	Synkinesis	C0021368	Inflammation
DIS005019	Synovial osteochondromatosis	C1956089	Osteophyte
DIS007216	Synovial sarcoma	C0016059	Fibrosis
DIS003992	Synovitis	C0021368	Inflammation
DIS003329	Syphilis	C0221198	Lesion
DIS006184	Syringoma	C0150866	Biopsy of skin
DIS005422	Syringomyelia	C0026846	Muscular atrophy
DIS007425	Systemic lupus erythematosus	C0004364	Autoimmune disease NOS
DIS005573	Systemic primary carnitine deficiency	C0018800	Cardiomegaly
DIS000290	Systemic scleroderma	C0004364	Autoimmune disease NOS
DIS004222	T-cell lymphoma	C0027651	Neoplasms
DIS005560	T-cell prolymphocytic leukemia	C0853698	Lymphocytosis
DIS005918	Tabes dorsalis	C0011053	Deafness
DIS005494	Tachycardia-induced cardiomyopathy	C0039232	AV nodal re-entry tachycardia
DIS003512	Taeniasis	C3714514	Infection
DIS001279	Taijin kyofusho	C0003467	Anxiety
DIS005036	Takayasu's arteritis	C0002978	Angiogram
DIS007356	Takotsubo cardiomyopathy	C0009676	Confusion
DIS004244	Tangier disease	C0019209	Hepatomegaly
DIS006056	TAR syndrome	C0019080	Hemorrhage
DIS004851	Tardive dyskinesia	C0686347	Tardive dyskinesia
DIS004668	Tarlov cyst	C0021368	Inflammation
DIS004816	Tarsal tunnel syndrome	C0010709	Cyst
DIS004591	Tay–Sachs disease	C0019214	Hepatosplenomegaly
DIS004661	Tear of meniscus	C0030193	Pain
DIS003951	Telangiectasia	C0039446	Telangiectasis
DIS006790	Temporal lobe epilepsy	C0004936	Mental disorders NOS
DIS004603	Temporomandibular joint dysfunction	C0085639	Falls
DIS010295	Tendinopathy	C0003864	Arthritis
DIS004533	Tennis elbow	C0023185	Learning
DIS004322	Tenosynovitis	C0234233	Sore to touch
DIS005099	Tension headache	C0030247	Palpation
DIS004484	Testicular cancer	C0010417	Cryptorchidism
DIS004693	Testicular microlithiasis	C0010417	Cryptorchidism
DIS006895	Testicular torsion	C0022116	Ischemia
DIS004555	Tetanus	C0877046	Infection of tooth
DIS003867	Tethered spinal cord syndrome	C0027651	Neoplasms
DIS005666	Tetralogy of Fallot	C0018818	Ventricular septal defect NOS
DIS006998	Tetraplegia	C0034372	Quadriplegia
DIS004095	Thelaziasis	C0009763	Conjunctivitis
DIS004632	Thiel–Behnke dystrophy	C0456909	Blindness, NOS
DIS007371	Third-degree atrioventricular block	C0085614	First degree atrioventricular block
DIS006106	Thoracic aorta injury	C0002978	Angiogram
DIS004361	Thoracic aortic aneurysm	C0021368	Inflammation
DIS004688	Thoracic outlet syndrome	C0027651	Neoplasms
DIS004868	Thromboangiitis obliterans	C0004364	Autoimmune disease NOS
DIS008135	Thrombocythemia	C0002878	Hemolytic anemia, NOS
DIS003772	Thrombocytopenia	C0040034	Thrombocytopenia
DIS004757	Thrombocytopenic purpura	C0040034	Thrombocytopenia
DIS007229	Thrombophilia	C1536696	Overactivity
DIS004444	Thrombophlebitis	C0231441	Immobile
DIS003529	Thrombosis	C0021368	Inflammation
DIS003259	Thrombotic microangiopathy	C0011991	Diarrhea
DIS005624	Thunderclap headache	C0018681	Headache
DIS006736	Thygeson's superficial punctate keratopathy	C0021368	Inflammation
DIS004538	Thymic carcinoma	C0027651	Neoplasms
DIS005884	Thymoma	C0005558	Biopsy
DIS004280	Thyroglossal cyst	C0010709	Cyst
DIS003499	Thyroid adenoma	C0221198	Lesion
DIS006681	Thyroid cancer	C0028259	Nodule
DIS004207	Thyroid disease	C0005558	Biopsy
DIS006950	Thyroid dyshormonogenesis	C0018784	Sensorineural deafness
DIS006550	Thyroid hormone resistance	C0018021	Goiter
DIS006935	Thyroid lymphoma	C0013404	Dyspnea
DIS006900	Thyroid nodule	C0028259	Nodule
DIS007501	Thyroid storm	C0004936	Mental disorders NOS
DIS006968	Thyroiditis	C0004364	Autoimmune disease NOS
DIS003207	Thyrotoxic myopathy	C0004364	Autoimmune disease NOS
DIS005566	Thyrotoxic periodic paralysis	C0004364	Autoimmune disease NOS
DIS000106	Tibial plateau fracture	C0011570	Depression NOS
DIS006411	Tic	C0040188	Tic disorder
DIS004317	Tic disorder	C0008489	Chorea
DIS004111	Tick paralysis	C0042963	Vomiting
DIS005289	Tick-borne encephalitis	C0014038	Encephalitis
DIS007183	Tietz syndrome	C0030232	Pallor
DIS003458	Tietze syndrome	C0010200	Coughing
DIS003594	Timothy syndrome	C1623258	Electrocardiography
DIS005319	Tinea barbae	C0013604	Edema
DIS004311	Tinea capitis	C0005558	Biopsy
DIS007251	Tinea faciei	C0033774	Pruritus
DIS004861	Tinea nigra	C0332573	Macule
DIS005493	Tinea versicolor	C0221198	Lesion
DIS006723	Tinnitus	C0040264	Tinnitus
DIS002686	Tip of the tongue	C0085639	Falls
DIS004090	TNF receptor associated periodic syndrome	C0018941	Blood test
DIS006609	Toe walking	C0004936	Mental disorders NOS
DIS005228	Tolosa–Hunt syndrome	C0021368	Inflammation
DIS005623	Tonsillitis	C0040425	Tonsillitis
DIS003964	Tooth decay	C0011334	Dental caries
DIS007386	Toothache	C0002962	Angina pectoris NOS
DIS007637	Torsades de pointes	C1704431	Disorder of electrolytes
DIS004920	Torsion dystonia	C0013421	Dystonia
DIS005988	Torticollis	C0016059	Fibrosis
DIS007175	Tourette syndrome	C0024032	Low birth weight
DIS003439	Townes–Brocks syndrome	C0018777	Conductive hearing loss
DIS004894	Toxic and nutritional optic neuropathy	C0001973	Alcohol dependence
DIS007016	Toxic epidermal necrolysis	C0241128	Nikolsky sign
DIS004719	Toxic multinodular goitre	C0020550	Hyperthyroidism
DIS006268	Toxocariasis	C0005558	Biopsy
DIS005854	Toxoplasmosis	C0010709	Cyst
DIS002754	Tracheal agenesis	C0041618	Ultrasonography
DIS003791	Tracheal tumor	C0027651	Neoplasms
DIS005340	Tracheitis	C0006277	Bronchitis
DIS004142	Tracheobronchial injury	C0006290	Bronchoscopy
DIS005951	Tracheoesophageal fistula	C0024485	Magnetic resonance imaging
DIS004577	Tracheomalacia	C0013404	Dyspnea
DIS005960	Trachoma	C0456909	Blindness, NOS
DIS003262	Traction alopecia	C0002170	Alopecia
DIS003248	Transaldolase deficiency	C0017979	Glycosuria
DIS006904	Transfusion associated circulatory overload	C0034063	Pulmonary edema NOS
DIS008440	Transfusion-associated graft-versus-host disease	C0011991	Diarrhea
DIS007589	Transfusion-related acute lung injury	C0013608	Cardiac edema
DIS006311	Transient acantholytic dermatosis	C0038990	Sweating
DIS005375	Transient global amnesia	C0014544	Epilepsy
DIS004005	Transient ischemic attack	C0038454	Cerebrovascular accident
DIS004933	Transient synovitis	C0023508	White blood cell count
DIS005502	Transient tachypnea of the newborn	C0231835	Tachypnea
DIS004970	Transitional cell carcinoma	C0030486	Paraplegia
DIS001317	Transmissible mink encephalopathy	C0221423	Illness (finding)
DIS006286	Transmissible spongiform encephalopathy	C0085105	Breast self-examination
DIS007209	Transposition of the great vessels	C0018800	Cardiomegaly
DIS003520	Transverse myelitis	C0011991	Diarrhea
DIS007109	Traumatic aortic rupture	C0020538	Hypertensive disease
DIS006755	Traumatic asphyxia	C0010520	Cyanosis
DIS003691	Traumatic brain injury	C0027853	Neurological examination
DIS013418	Travelers' diarrhea	C0011991	Diarrhea
DIS004200	Tree nut allergy	C0002792	Anaphylaxis
DIS006876	Trench fever	C0018681	Headache
DIS013236	Trepopnea	C0018802	Congestive heart failure
DIS005886	Trichinosis	C0010709	Cyst
DIS007158	Tricho-hepato-enteric syndrome	C0020534	Orbital separation excessive
DIS008130	Trichobacteriosis axillaris	C0020458	Hyperhidrosis
DIS005241	Trichoepithelioma	C0332563	Papule
DIS005256	Trichofolliculoma	C0027651	Neoplasms
DIS005107	Trichomoniasis	C0000737	Abdominal pain
DIS004743	Trichophagia	C0004936	Mental disorders NOS
DIS003500	Trichothiodystrophy	C0221198	Lesion
DIS003589	Trichotillomania	C0278076	Behavioral tic
DIS003989	Tricho–dento–osseous syndrome	C0021368	Inflammation
DIS004807	Trichuriasis	C3714514	Infection
DIS005322	Tricuspid atresia	C0546884	Hypovolemia
DIS003178	Tricuspid valve stenosis	C0004339	Auscultation
DIS004428	Tricyclic antidepressant overdose	C0003811	Cardiac arrhythmia
DIS006586	Trifascicular block	C0199551	Cardiac electrophysiologic stimulation and recording study
DIS007462	Trigeminal neuralgia	C0015457	Facial expression
DIS005120	Trigger finger	C0021368	Inflammation
DIS004895	Trigonocephaly	C0014544	Epilepsy
DIS003774	Trilogy of Fallot	C0002978	Angiogram
DIS006077	Trimethylaminuria	C0018941	Blood test
DIS006524	Triple X syndrome	C0013819	Electroencephalography
DIS006404	Triple-A syndrome	C0021359	Infertility
DIS005905	Triploid syndrome	C0041618	Ultrasonography
DIS004871	Trismus	C0343495	Lockjaw
DIS003189	Trisomy 8	C0002627	Amniocentesis
DIS002833	Trochleitis	C0013604	Edema
DIS005933	Trophoblastic neoplasm	C0027651	Neoplasms
DIS003320	Tropical spastic paraparesis	C0024282	Lymphocytosis
DIS006651	Tropical sprue	C0005558	Biopsy
DIS007594	Tropical ulcer	C0030193	Pain
DIS004729	True hermaphroditism	C0162429	Malnutrition
DIS004252	Trypanosomiasis	C0002878	Hemolytic anemia, NOS
DIS005877	Tubal factor infertility	C0021359	Infertility
DIS006013	Tuberculosis	C0021051	Unspecified immunity deficiency
DIS003921	Tuberculous dactylitis	C0018099	Gout
DIS001108	Tuberculous lymphadenitis	C0041296	Tuberculosis
DIS003402	Tuberculous meningitis	C0021368	Inflammation
DIS004176	Tuberous sclerosis	C0028259	Nodule
DIS006267	Tubo-ovarian abscess	C0702166	Acne
DIS003873	Tubulointerstitial nephritis and uveitis	C0000737	Abdominal pain
DIS006308	Tularemia	C0193842	Biopsy of lymph node
DIS004552	Tumor lysis syndrome	C0022660	Acute renal failure NOS
DIS003912	Tumors of the hematopoietic and lymphoid tissues	C0005558	Biopsy
DIS006608	Tungiasis	C0221198	Lesion
DIS006840	Turner syndrome	C0002627	Amniocentesis
DIS004270	Twin-to-twin transfusion syndrome	C0018801	Heart failure
DIS002740	Tympanites	C1291077	Abdominal bloating
DIS004787	Tympanosclerosis	C0004286	Audiometry
DIS009974	Type 1 diabetes	C0011849	Diabetes mellitus, NOS
DIS009976	Type 2 diabetes	C0011860	Non-insulin-dependent diabetes mellitus
DIS003826	Type I tyrosinemia	C0003962	Ascites
DIS005801	Type III hypersensitivity	C0042109	Urticaria
DIS003923	Typhoid fever	C0231221	Asymptomatic
DIS006393	Typhus	C0011206	Delirium
DIS010298	Ufufunyane	C0028084	Nightmares
DIS003941	Ulcerative colitis	C0021390	Inflammatory bowel disease, NOS
DIS004745	Ullrich congenital muscular dystrophy	C0024485	Magnetic resonance imaging
DIS004119	Ulnar collateral ligament injury of the thumb	C0030193	Pain
DIS006217	Ulnar nerve entrapment	C0522224	Paralysis NOS
DIS007279	Ulnar neuropathy	C0027651	Neoplasms
DIS003444	Umbilical cord prolapse	C0033377	Ptosis
DIS000451	Umbilical cord ulceration and intestinal atresia	C0041582	Ulcer
DIS004559	Umbilical hernia	C0010200	Coughing
DIS007003	Uncombable hair syndrome	C0231221	Asymptomatic
DIS003739	Undifferentiated connective tissue disease	C0015672	Fatigue
DIS007046	Undifferentiated pleomorphic sarcoma	C0005558	Biopsy
DIS005486	Unhappy triad	C0013604	Edema
DIS006361	Unicornuate uterus	C0200045	Manual pelvic examination (procedure)
DIS005195	Unilateral hearing loss	C0025289	Meningitis
DIS006947	Unstable angina	C0002965	Unstable angina
DIS000329	Upper airway resistance syndrome	C0003578	Apnea
DIS007541	Upper gastrointestinal bleeding	C0019080	Hemorrhage
DIS001364	Upper motor neuron lesion	C0196622	Biopsy of nerve
DIS005744	Upper respiratory tract infection	C0009763	Conjunctivitis
DIS004678	Upshaw–Schulman syndrome	C0086439	Hypokinesia
DIS004888	Urachal cancer	C0027651	Neoplasms
DIS003455	Urachal cyst	C0024485	Magnetic resonance imaging
DIS006742	Urbach–Wiethe disease	C0027651	Neoplasms
DIS003663	Urban–Rogers–Meyer syndrome	C0029453	Osteopenia
DIS005634	Ureaplasma urealyticum infection	C0021359	Infertility
DIS006207	Uremia	C0085639	Falls
DIS003430	Uremic pericarditis	C0023508	White blood cell count
DIS003330	Ureterocele	C0010702	Cystoscopy
DIS003212	Urethral cancer	C0013428	Dysuria
DIS004226	Urethral stricture	C0010702	Cystoscopy
DIS005314	Urethral syndrome	C0023508	White blood cell count
DIS004480	Urethritis	C0013604	Edema
DIS003532	Urinary incontinence	C0032617	Polyuria
DIS006720	Urinary tract infection	C3714514	Infection
DIS003682	Urinoma	C0016059	Fibrosis
DIS007103	Urocanic aciduria	C0001807	Aggressive behavior
DIS003723	Urofacial syndrome	C0015457	Facial expression
DIS006492	Urogenital neoplasm	C0027651	Neoplasms
DIS007291	Urticaria pigmentosa	C0042109	Urticaria
DIS007305	Urticarial vasculitis	C0000737	Abdominal pain
DIS004599	Urushiol-induced contact dermatitis	C0015230	Exanthema
DIS005738	Usher syndrome	C0271097	Usher syndrome
DIS003182	Usual interstitial pneumonia	C0264361	Traction bronchiectasis
DIS004295	Uterine fibroid	C0024485	Magnetic resonance imaging
DIS006557	Uterine incarceration	C0024485	Magnetic resonance imaging
DIS004539	Uterine malformation	C0020709	Hysterosalpingogram
DIS005937	Uterine prolapse	C0009806	Constipation
DIS006037	Uterine rupture	C0000737	Abdominal pain
DIS003424	Uterine septum	C0200045	Manual pelvic examination (procedure)
DIS006359	Uterus didelphys	C0200045	Manual pelvic examination (procedure)
DIS004278	Uveal melanoma	C0014511	Epithelial cyst
DIS006962	Uveitis	C0042164	Uveitis
DIS005169	VACTERL association	C0020255	Hydrocephalus
DIS014295	Vacuolar interface dermatitis	C0014742	Multiforme - erythema
DIS006398	Vaginal cancer	C0005558	Biopsy
DIS003800	Vaginal intraepithelial neoplasia	C0027651	Neoplasms
DIS007436	Vaginal yeast infection	C0231221	Asymptomatic
DIS004811	Vaginismus	C0030193	Pain
DIS005894	Valvular heart disease	C0006663	Calcinosis
DIS004440	Van der Woude syndrome	C0232466	Feeding problem NOS
DIS001116	Van Wyk and Grumbach syndrome	C0041618	Ultrasonography
DIS006689	Varicocele	C0038999	Swelling
DIS005938	Varicose veins	C0021167	Incontinence
DIS003385	Variegate porphyria	C0221198	Lesion
DIS005224	Vasa praevia	C0019080	Hemorrhage
DIS007070	Vascular disease	C0042373	Vascular disease
DIS007331	Vascular malformation	C0017547	Gigantism
DIS003793	Vascular ring	C0006290	Bronchoscopy
DIS004932	Vasculitis	C0042384	Vasculitis
DIS004773	Velopharyngeal inadequacy	C0008925	Cleft palate NOS
DIS001064	Venezuelan hemorrhagic fever	C0019080	Hemorrhage
DIS006379	Venous thrombosis	C0333138	Stasis
DIS007312	Venous ulcer	C0013604	Edema
DIS005378	Ventilator-associated pneumonia	C0221423	Illness (finding)
DIS000797	Ventricular aneurysm	C0027051	Myocardial infarction, NOS
DIS003450	Ventricular fibrillation	C1623258	Electrocardiography
DIS004771	Ventricular hypertrophy	C0008031	Chest pain NOS
DIS006896	Ventricular septal defect	C0018818	Ventricular septal defect NOS
DIS004799	Ventricular tachycardia	C0027051	Myocardial infarction, NOS
DIS007248	Ventriculitis	C0021368	Inflammation
DIS002710	Vernal keratoconjunctivitis	C0004096	Asthma
DIS005705	Vertebral artery dissection	C0241181	Fragile skin
DIS006655	Vertebrobasilar insufficiency	C0024485	Magnetic resonance imaging
DIS003348	Vertical root fracture	C0030193	Pain
DIS003647	Vertically transmitted infection	C3714514	Infection
DIS003899	Very long-chain acyl-coenzyme A dehydrogenase deficiency	C0162429	Malnutrition
DIS005295	Vesicointestinal fistula	C0010702	Cystoscopy
DIS003422	Vesicoureteral reflux	C0005697	Neurogenic bladder
DIS007562	Vestibular schwannoma	C0027651	Neoplasms
DIS007018	Vici syndrome	C0013516	Echocardiography
DIS002838	Villoglandular adenocarcinoma of the cervix	C0005558	Biopsy
DIS006988	VIPoma	C0015663	Fasting
DIS006315	Viral hemorrhagic fever	C0005729	Bleeding time
DIS000334	Viral hemorrhagic septicemia	C0023380	Lethargy
DIS006971	Viral meningitis	C0025289	Meningitis
DIS005975	Viral pneumonia	C0032310	Viral pneumonia NOS
DIS006194	Visceral leishmaniasis	C0020039	Hostility
DIS003781	Visceroptosis	C0033377	Ptosis
DIS007116	Vision disorder	C0042790	Disorder of vision
DIS005205	Visual impairment	C3665347	Visual impairment
DIS001206	Visual release hallucinations	C0011849	Diabetes mellitus, NOS
DIS004523	Vitamin A deficiency	C0015230	Exanthema
DIS003174	Vitamin B12 deficiency	C0162429	Malnutrition
DIS004118	Vitamin B12 deficiency anemia	C0162429	Malnutrition
DIS007349	Vitamin K deficiency	C0162429	Malnutrition
DIS014309	Vitamin K deficiency bleeding	C0162429	Malnutrition
DIS004819	Vitelliform macular dystrophy	C0036454	Scotoma
DIS003197	Vitiligo	C0011854	Insulin-dependent diabetes mellitus
DIS000868	Vitreomacular adhesion	C0920367	Optical coherence tomography
DIS004069	Vitreous hemorrhage	C0011849	Diabetes mellitus, NOS
DIS005487	VLDLR-associated cerebellar hypoplasia	C0025362	Mental retardation NOS
DIS004052	Vocal cord dysfunction	C0017168	Gastroesophageal reflux disease
DIS009746	Vocal cord nodule	C0013146	Drug abuse
DIS009747	Vocal cord paresis	C0014130	Endocrine system disease, NOS
DIS000487	Vocal loading	C0019825	Hoarseness
DIS004323	Volkmann's contracture	C0016059	Fibrosis
DIS005563	Volvulus	C0009806	Constipation
DIS003632	Von Hippel–Lindau disease	C0027651	Neoplasms
DIS007467	Von Willebrand disease	C0030605	Activated partial thromboplastin time
DIS007558	Vulvar cancer	C0221198	Lesion
DIS004778	Vulvar intraepithelial neoplasia	C0005558	Biopsy
DIS004703	Waardenburg syndrome	C0001916	Albinism
DIS004437	WAGR syndrome	C0003076	Aniridia
DIS007072	Waldenström's macroglobulinemia	C0004364	Autoimmune disease NOS
DIS003453	Walker–Warburg syndrome	C0041618	Ultrasonography
DIS005140	Wandering spleen	C0000737	Abdominal pain
DIS007119	Warfarin necrosis	C0085652	Pyoderma gangrenosum
DIS005898	Warm antibody autoimmune hemolytic anemia	C0041912	Upper respiratory infection NOS
DIS006872	Wart	C3665596	Warts
DIS005789	Warthin's tumor	C0027651	Neoplasms
DIS007542	Waterhouse–Friderichsen syndrome	C0025289	Meningitis
DIS000384	Weakness	C0004093	Asthenia
DIS004341	Weaver syndrome	C0035143	Repression
DIS007137	Webbed neck	C0221217	Neck webbing
DIS007346	Weissenbacher–Zweymüller syndrome	C1384666	Hearing impairment
DIS005509	Werner syndrome	C0027651	Neoplasms
DIS009003	Wernicke encephalopathy	C0004134	Ataxia
DIS005813	Wernicke–Korsakoff syndrome	C0006111	Disease of brain
DIS005463	West Nile fever	C0015663	Fasting
DIS002692	Wet-tail	C0221423	Illness (finding)
DIS005029	Wheat allergy	C0004096	Asthma
DIS006142	WHIM syndrome	C3665596	Warts
DIS004327	Whiplash (medicine)	C0231451	Hyperextension
DIS004188	Whipple's disease	C0000737	Abdominal pain
DIS004378	White sponge nevus	C0023531	Leukoplakia
DIS007298	Wiedemann–Rautenstrauch syndrome	C0009676	Confusion
DIS006594	Williams syndrome	C0019825	Hoarseness
DIS006887	Wilms' tumor	C0000734	Abdominal mass
DIS007254	Wilson's disease	C0024485	Magnetic resonance imaging
DIS005686	Wilson–Turner syndrome	C0013132	Drooling
DIS004553	Winchester syndrome	C0020555	Hypertrichosis
DIS005177	Winged scapula	C0011570	Depression NOS
DIS006835	Wiskott–Aldrich syndrome	C0005954	Bone marrow biopsy
DIS001449	Witch's broom	C0013336	Dwarfism
DIS005077	Wolcott–Rallison syndrome	C0011849	Diabetes mellitus, NOS
DIS006160	Wolff–Parkinson–White syndrome	C0231221	Asymptomatic
DIS003660	Wolfram syndrome	C0011053	Deafness
DIS006027	Wolf–Hirschhorn syndrome	C0011053	Deafness
DIS004411	Woodhouse–Sakati syndrome	C0002170	Alopecia
DIS005753	Wound	C0162676	Enzyme-multiplied immunoassay technique
DIS000589	Wound dehiscence	C0018790	Cardiac arrest
DIS005235	Wrist drop	C0007286	Carpal tunnel syndrome
